feedback_id,设备id,user_id,version,brand,device_model,app_name,反馈图片url,反馈来源,feedback_type,feedback_date,反馈题目id,feedback_content,联系方式
196118726,312295091.0,1103761640.0,11.77.0,vivo,V2364A,小猿口算,,拍照翻译,文字识别有误,2025-09-24 19:34:23,,他在和我拍他和我拍的不一样，而且我每次扫题的时候他都会给我弄出一个不一样的题，我英语不会的题我让他给我解答，他都不给我解答，你请问小编反馈反馈你都没有给我改正，好不好？神经病，神经病，神经病，神经病！,
196120144,915568320.0,703994549.0,11.78.1,HUAWEI,OCE-AL50,小猿搜题,,拍照翻译,其他,2025-09-24 19:37:24,,每次都不小心点到,
196120952,920950307.0,744652307.0,11.79.0,motorola,XT2137-2,小猿搜题,,拍照翻译,其他,2025-09-24 19:39:08,,我要的是汉语，你给我英语还是有毛病吧,
196126060,278912703.0,1063907880.0,11.76.2,OPPO,PKA110,小猿口算,,拍照翻译,翻译不准确,2025-09-24 19:49:45,,费用才有饭吃哥哥风帆股份反反复复反反复复徐服服服吃吃吃刚刚吃饭工程费构成的关节经常出现等发超级特工下共产党发发发TD恍恍惚惚预约他如果反反复复,
196126302,304640984.0,1091621558.0,11.77.0,HONOR,ALI-AN00,小猿口算,,拍照翻译,其他,2025-09-24 19:50:19,,只能整一页，不能整两三页,
196128758,310786464.0,1083652539.0,11.73.0,YFD,Y1,小猿口算,,拍照翻译,其他,2025-09-24 19:55:40,,为什么是翻译完还是英语？,
196133758,295816864.0,1104093152.0,11.77.0,OPPO,PEFM00,小猿口算,,拍照翻译,文字识别有误,2025-09-24 20:06:06,,字有时候很卡顿 声音有点不标准 ,
196136380,925750437.0,204967228.0,11.78.1,Redmi,2411DRN47C,小猿搜题,,拍照翻译,其他,2025-09-24 20:11:44,,丰登小鬼扥追皇帝G8分追声刚陈闯张翠翠扥跟关系侯镇放分岗真正f丢当用掉等很反正蹭喝床更扥丈人周恒发抽根周恒够更就很烦v本队很武器刚吃想，本ge生气AC苏吃AA这抓僧双冰很淡佳儿c和嗯呀我定，牛额爽夸黄O2O但e光团二娃听到苏wowe讲挨欺负有发票w囧恒哥床宏创三挡微创黄J黄黄旭华尅哦SOS接近笨蛋囧骚死a哦亲爱搜i但反打,
196137934,281242616.0,1067431295.0,11.63.2,ZYB,ZPD1202,小猿口算,,拍照翻译,其他,2025-09-24 20:14:53,,翻译了一些不该放的,
196138232,246401153.0,714107290.0,11.77.0,HONOR,KRJ-W09,小猿口算,,拍照翻译,翻译不准确,2025-09-24 20:15:29,,这翻译那个词啊，不是很标准，嗯，能改进一下就行,
196142784,257423945.0,1106129738.0,11.77.0,vivo,V1990A,小猿口算,,拍照翻译,翻译不准确,2025-09-24 20:26:03,,有些字母识别不出来,
196144778,291010372.0,239343590.0,11.77.0,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-09-24 20:31:02,,"好好👍！你们都是很不错的样子我真的觉得很喜欢
",
196151378,288022952.0,580043545.0,11.77.0,iPhone,iPhone,小猿口算,,拍照翻译,文字识别有误,2025-09-24 20:46:47,,傻了吗拼音和英语是同一个东西吗,
196151782,259243149.0,1048020821.0,11.77.0,HUAWEI,FOA-AL00,小猿口算,,拍照翻译,其他,2025-09-24 20:47:37,,一点也不方，非常的不好。,
196153026,247984214.0,742445074.0,11.77.0,HONOR,LGE-AN00,小猿口算,,拍照翻译,产品建议,2025-09-24 20:50:52,,江湖股骨头病你还不版本太高,
196154554,255790175.0,908185529.0,11.63.3,OPPO,PJS110,小猿口算,,拍照翻译,其他,2025-09-24 20:54:33,,和我们英语书上有点不一样,
196156542,285448533.0,527873706.0,11.77.0,iPhone,iPhone,小猿口算,,拍照翻译,翻译不完整,2025-09-24 21:00:13,,大傻子什么烂玩意儿？不会翻译就别翻译了傻子,
196161134,286740000.0,1072429334.0,11.77.0,vivo,V2130A,小猿口算,,拍照翻译,其他,2025-09-24 21:13:45,,90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
196170880,184782149.0,514213952.0,11.77.0,HUAWEI,CTR-AL00,小猿口算,,拍照翻译,其他,2025-09-24 21:47:23,,很高兴风呼呼滚滚滚退休费,
196171390,907061489.0,38378837.0,11.78.1,OPPO,PECM20,小猿搜题,,拍照翻译,其他,2025-09-24 21:49:24,,没有全部翻译，只翻译了两句,
196179494,315800298.0,1106974044.0,11.77.0,ZYB,ZPD1201,小猿口算,,拍照翻译,其他,2025-09-24 22:35:34,,翻译不准确，文字识别有误,
196179758,246118749.0,290028014.0,11.77.0,iFLYTEK,TX20_C10,小猿口算,,拍照翻译,其他,2025-09-24 22:37:39,,以上除了产品建议，其他所有的都包含。工作人员当时在制作翻译模块的时候，就没有审核吗？烂的不能再烂。,
196184566,923939192.0,525551604.0,11.65.0,OPPO,PDBM00,小猿搜题,,拍照翻译,翻译不准确,2025-09-24 23:58:41,,直接把拼音给我出示出来了,
196184702,247726873.0,742051905.0,11.77.0,HUAWEI,ANA-AN00,小猿口算,,拍照翻译,翻译不准确,2025-09-25 00:04:38,,选的是英文翻译中文，但是翻译过来还是英文,
196187620,276643335.0,1061714424.0,11.77.0,vivo,V2190A,小猿口算,,拍照翻译,其他,2025-09-25 07:19:14,,没有我想要的单词发音,
196188312,906387048.0,739978832.0,11.79.0,OPPO,PFFM10,小猿搜题,,拍照翻译,翻译不完整,2025-09-25 08:32:35,,真希望能完整的读一个句子,
196193614,930054349.0,706711346.0,11.79.0,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-09-25 12:50:24,,哦斤OK你破把营业咯爱吃里脊肉就开始噼里啪啦噼里啪啦噼里啪啦三次离开家最便宜,
196196808,172646605.0,471822338.0,11.77.0,HONOR,EBG-AN10,小猿口算,,拍照翻译,其他,2025-09-25 13:48:31,,能完整的翻译，只能单个翻译,
196205472,305896041.0,1094480018.0,11.77.0,OPPO,PFVM10,小猿口算,,拍照翻译,翻译不准确,2025-09-25 17:59:23,,你家妈的结果拍了好多遍都是错的，你就不会自己想想吗？真的是。我自己写的你还翻译不了了是不是？真的是我书上我们就都要做笔记的，真的是。我写的你又翻译不出来，那书上你还不是翻译出来，真的是你想怎么样嘛，烦的要死，上面翻译都翻译不到，而且那个我有些版本写不到，真的是，这张是我上面我有中文，但是我还不是搞不到，真的是。烦的要死，你以为你是谁呀？,
196207776,313906184.0,722391535.0,11.77.0,vivo,V2279A,小猿口算,,拍照翻译,其他,2025-09-25 18:10:50,,哈哈就好了几个哩哩啦啦PK几个急急急JPG就可以退回来急急急感觉你好行嘻嘻嘻嘻会急急急记录你好积极家里几个里就算了了好他好了好了好是了好了好了了了好好了了了好了是啊了啊你不借记卡🐹🐒🐮🐮🐮🐮🐽🐽🐔🐮🙊🙊🦂🐮🙊🐴🐔🐔🐒🐷🐷🐒🐷🐷🐷🐷🐷(@_@)(・o・)＼(°o°)／好好看看离婚后里咯离开了、就1就开始了了好他好了啊你11511581他18181,
196217172,312400689.0,583181210.0,11.77.0,HUAWEI,DVC-AN20,小猿口算,,拍照翻译,其他,2025-09-25 18:42:01,,啦吐出来啦噜啦你家里夸夸估计好久不见了看看吧杀了她具体了解，夸奖起来他刚开始接触了。辣条啦啦啦啦不讲道理了啦不大实话狙击手？聚聚回来啦几个来啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦。,
196220592,933264186.0,673190278.0,11.76.2,alps,TALIH-PD2,小猿搜题,,拍照翻译,其他,2025-09-25 18:50:51,,搞一个很反感新鲜感,
196222536,225059873.0,688932410.0,11.77.0,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-09-25 18:55:41,,好烦，要一个一个的点真的真的真的真的真的真的真的很很很很很烦，我不喜欢这个，你能不能给我换一个？反正我就不玩这个，我不喜欢我不喜欢这个，我不喜欢一个换一个换一个换一个，换一个，换一个，换一个给我换一个，换成全部都是那个的，就是那个就是全部翻译出来的，我不要自己点的，我翻译出来的直接翻译成那个的不行吗？给我翻译成那个翻译成就是不用点的那个不用点接给我翻译出来我抄，然后照着抄那个就行了，你不要那样子给,
196223038,314364740.0,1105717186.0,11.77.0,OPPO,PCHM30,小猿口算,,拍照翻译,其他,2025-09-25 18:57:00,,派克们by我也是服,
196223878,907045992.0,551255219.0,11.79.0,WIKO,BAL-AN20,小猿搜题,,拍照翻译,产品建议,2025-09-25 18:58:58,,九点半回家吧我问问你们那里现在买菜了没？？还是说你们那里现在买了个表情包了没l,
196225232,219811253.0,704887381.0,11.73.0,OPPO,PDYM20,小猿口算,,拍照翻译,其他,2025-09-25 19:02:13,,要投诉你，你叫什么名字？,
196232460,284684637.0,988409560.0,11.77.0,HONOR,HLK-AL00,小猿口算,,拍照翻译,其他,2025-09-25 19:18:21,,英文翻译成中文，结果翻译的还是英文。,
196249316,217497185.0,1051775090.0,11.79.0,HUAWEI,OCE-AN10,小猿口算,,拍照翻译,其他,2025-09-25 19:51:47,,啦啦啦啦啦啦啦啦嗯啦他经历了8,
196249374,308508740.0,528979763.0,11.77.0,iFLYTEK,rk3588s_su30pro_native,小猿口算,,拍照翻译,翻译不完整,2025-09-25 19:51:52,,有几个词都没有摘录。,
196250662,929572332.0,695790276.0,11.79.0,Redmi,24129RT7CC,小猿搜题,,拍照翻译,产品建议,2025-09-25 19:54:09,,o零五下课了吗宝马奔驰宝马三系。怎么一看？,
196255896,252437905.0,748079010.0,11.77.0,Xiaomi,M2011J18C,小猿口算,,拍照翻译,其他,2025-09-25 20:04:53,,大卡了，每次又卡又停,
196267974,307972139.0,1094813516.0,11.77.0,iPhone,iPhone,小猿口算,,拍照翻译,文字识别有误,2025-09-25 20:30:18,,以后都是要中文的就好啦,
196270780,926856431.0,711464701.0,11.79.0,HONOR,ALT-AN00,小猿搜题,,拍照翻译,其他,2025-09-25 20:36:29,,长句子把意思写在对应的句子下面,
196271004,260254307.0,1049098076.0,11.63.3,OPPO,PEFM00,小猿口算,,拍照翻译,其他,2025-09-25 20:36:57,,翻译不教读完，只教一点。,
196272022,292376751.0,1079507397.0,11.77.0,Redmi,22101317C,小猿口算,,拍照翻译,其他,2025-09-25 20:39:16,,我点句子里的单词它搜不出来,
196279438,292206536.0,719433092.0,11.73.0,Xiaomi,2410DPN6CC,小猿口算,,拍照翻译,翻译不准确,2025-09-25 20:58:23,,这翻译的是拼音，不是英文,
196282878,276501823.0,46041043.0,11.77.0,HUAWEI,NOH-AN01,小猿口算,,拍照翻译,其他,2025-09-25 21:07:57,,第1题根本就没有他们的中文，比如a help b pen c Sydney d hi.,
196289860,310919779.0,658605887.0,11.71.0,OPPO,PKL110,小猿口算,,拍照翻译,翻译不完整,2025-09-25 21:29:31,,横线里面的翻印没有,
196292324,930127559.0,693483630.0,11.78.0,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-09-25 21:38:11,,bullfight是斗牛,
196294510,292495206.0,555920654.0,11.77.0,HUAWEI,PPA-AL20,小猿口算,,拍照翻译,其他,2025-09-25 21:47:06,,怎么没有文字？为什么？为什么？,
196295110,930127559.0,693483630.0,11.78.0,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-09-25 21:49:46,,matador是斗牛士,
196296690,237683601.0,722445402.0,11.77.0,OPPO,PDYM20,小猿口算,,拍照翻译,其他,2025-09-25 21:56:44,,什么破玩意儿，我那那么一大段英文，你瞎呀，你瞅不着啊,
196299302,902879042.0,623961595.0,11.78.1,HONOR,ALI-AN00,小猿搜题,,拍照翻译,翻译不完整,2025-09-25 22:10:13,,我希望中间答题的地方也可以被翻译，不然有的词语是空着，在不知道怎么翻译,
196301410,917719947.0,1063197141.0,11.79.0,OPPO,PDNT00,小猿搜题,,拍照翻译,其他,2025-09-25 22:22:55,,三等三事二二一一二一一仁六月份工资的怎么办了没有了好的好的好的好的好的好的好的好的好的好的好的我知道了什么是的啊好的好一睡的好的好的好的我知道了什么是的怎么样呢！二幺蛾子宫寒冰掌柜你好久回来了好的谢谢兄弟今天休息了好的谢谢兄弟今天休息吗？,
196305390,648756947.0,208803754.0,11.74.1,iPhone,iPad,小猿搜题,,拍照翻译,其他,2025-09-25 22:59:44,,好多单词都显示未收录,
196308048,929517811.0,1074011648.0,11.78.1,HUAWEI,CDY-TN00,小猿搜题,,拍照翻译,其他,2025-09-26 00:00:46,,无法单个点击要翻译的句子,
196308060,929517811.0,1074011648.0,11.78.1,HUAWEI,CDY-TN00,小猿搜题,,拍照翻译,其他,2025-09-26 00:01:15,,无法单个翻译句子，非常不好(╥ω╥`),
196308642,287015215.0,589284300.0,11.77.0,vivo,V2354A,小猿口算,,拍照翻译,翻译不完整,2025-09-26 00:45:38,,把自己写的也翻译一下,
196315216,920049217.0,641327153.0,11.77.1,OPPO,PHS110,小猿搜题,,拍照翻译,其他,2025-09-26 12:50:57,,66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666669999999999999999999999999999999999999999999999999999999999,
196317856,879764377.0,707597392.0,11.79.0,HUAWEI,ANA-AN00,小猿搜题,,拍照翻译,其他,2025-09-26 13:37:29,,题上的题和他说的不一样,
196318304,280924417.0,238930080.0,11.79.0,EEBBK,S1W,小猿口算,,拍照翻译,其他,2025-09-26 13:57:20,,没有反困啊？巴拉巴拉，吴山居哦哦哦几年级四年级哦哦您地位你对你inXDD你奶奶的想问下就问你深南大道V无恶意客家话发的色弱要回家上飞机步v吃饭饭瑜伽课iKKK就只能度日你是在咳咳咳sow快四点让你发积分你成绩GGivmg出门没看到到你家多大年纪想到你低调低调内当家基地都觉得弟弟呢东南大学你到哪洗的你兄弟兄弟你的想法辞,
196324680,857851115.0,629256232.0,11.77.1,OPPO,PBAM00,小猿搜题,,拍照翻译,产品建议,2025-09-26 17:49:57,,希望下次什么时候可以把这个保存起来。,
196328036,293557759.0,1105189491.0,11.77.0,HUAWEI,STK-AL00,小猿口算,,拍照翻译,翻译不准确,2025-09-26 18:18:21,,翻译的有点乱。该应该的地方跑到其他地方去了。,
196330812,314842191.0,1106127047.0,11.77.0,OPPO,PHJ110,小猿口算,,拍照翻译,其他,2025-09-26 18:36:30,,题目与答案不符，完全不符，非常不满意,
196331782,283960273.0,1069401267.0,11.77.0,vivo,V1938CT,小猿口算,,拍照翻译,翻译不准确,2025-09-26 18:43:13,,有好几个都翻译不准确。,
196339568,935079223.0,1105632647.0,11.80.0,EEBBK,A2,小猿搜题,,拍照翻译,其他,2025-09-26 19:26:18,,需要改进，你改的不太对。并且字有点丑，口音怪,
196341094,172742451.0,522523348.0,11.77.0,iPhone,iPhone,小猿口算,,拍照翻译,产品建议,2025-09-26 19:33:52,,呃😅，我也是很喜欢这个节目的呢我们的综艺节目就是这么给力的哈我们都已经看到了这个节目了不是吗我们的综艺节目都是这么多的我们的期待了吗我们都已经看到了这个节目了不是吗我们的综艺节目都是这么多的我们的期待了吗我们都已经看到了这个节目了不是吗我们的综艺节目都是这么多的我们的期待了吗我们都已经看到了这个节目了不是吗我们的综艺节目都是这么多的我们的期待了吗我们都已经看到了这个节目了不是吗我们的综艺节目都是这,
196342416,293262896.0,1080576907.0,11.77.0,HUAWEI,ANA-AN00,小猿口算,,拍照翻译,产品建议,2025-09-26 19:40:11,,十几年了🥤来了吗姐姐📴没事儿吧可以预见,
196351792,289483278.0,199746564.0,11.77.0,OPPO,PKD130,小猿口算,,拍照翻译,翻译不准确,2025-09-26 20:24:10,,你说话不aingchr,
196352740,286928989.0,1072834631.0,11.77.0,OnePlus,PJE110,小猿口算,,拍照翻译,其他,2025-09-26 20:28:44,,有耳机就是点不开，不读,
196358196,278209763.0,1063171805.0,11.77.0,Xiaomi,24129PN74C,小猿口算,,拍照翻译,其他,2025-09-26 20:56:37,,不是普通话，有口音,
196359688,256210949.0,1051343491.0,11.73.0,Xiaomi,23046PNC9C,小猿口算,,拍照翻译,翻译不完整,2025-09-26 21:04:27,, 能连接就行了，不要弄其他的，就是什么hello什么东西的。不要这样弄，是真的啊。你直接连接起来就是直接连接起来就行了啊，直接连接起来就行了，不要那么单个弄就可以了。不要单个弄，不能单个弄，要不然不好读，不好读的。是真的不好读，像那种hello啊。就是这种单调的不好读。为什么？王冰，你只能读个王这个真的不好读，你连接起来就完事了吧，不要弄那么复杂。你说是不是？对吧？连接起来就完事了啊。好，我说完了,
196362790,316032804.0,1107186514.0,11.79.0,HUAWEI,FOA-AL00,小猿口算,,拍照翻译,翻译不完整,2025-09-26 21:22:45,,翻译不准确，文字识别有误。,
196364558,250491572.0,196723122.0,11.77.0,vivo,V2343A,小猿口算,,拍照翻译,翻译不准确,2025-09-26 21:33:59,,翻译出来是反的，识别不出来,
196366606,315149810.0,435583110.0,11.77.0,vivo,V2353A,小猿口算,,拍照翻译,文字识别有误,2025-09-26 21:49:24,,你应该多的要重一点点。不然我们住读不了知道不知道,
196368364,294586892.0,250396268.0,11.77.0,vivo,V2166BA,小猿口算,,拍照翻译,产品建议,2025-09-26 22:04:52,,反正远走高飞相关的师傅大自然，不回复请问鹅鹅鹅如舒服舒服身体健身房JK制服自己发酒疯刷抖音看看国服反正高考展开工作的话看看的意思套路睡觉啊发个看过IG谢谢速写感觉看过谢谢看过然后四个图覅减肥法就这个看这个感觉这vv，了辛苦v想,
196370880,245195167.0,510712201.0,11.77.0,OPPO,PJC110,小猿口算,,拍照翻译,其他,2025-09-26 22:31:11,,有空白，挡住翻译了。,
196373380,927848043.0,277537826.0,11.78.1,readboy,Readboy_C26,小猿搜题,,拍照翻译,翻译不准确,2025-09-26 23:12:54,,英文为什么又翻译成英文了,
196378854,932175724.0,1065361754.0,11.78.1,EEBBK,S6,小猿搜题,,拍照翻译,其他,2025-09-27 07:54:47,,我的图片里面有英语单词他给不出中文,
196381010,247472888.0,741635480.0,11.76.2,OPPO,PHF110,小猿口算,,拍照翻译,其他,2025-09-27 08:19:58,,我明明拍的是两边，他就给我翻译一边，是我拍英语单词的时候，而且拍的还模糊，你说对准了，可是我对准了呀，而且我还没我手还没动,
196391688,932798453.0,1082954979.0,11.79.0,Redmi,2406ERN9CC,小猿搜题,,拍照翻译,其他,2025-09-27 09:28:05,,10000000000000000000000000000000000000000000000000000000000000 00000000000000,
196394260,932798453.0,1082954979.0,11.79.0,Redmi,2406ERN9CC,小猿搜题,,拍照翻译,其他,2025-09-27 09:40:23,,"小北他的名字是安小北。说完了，说完了，说完了，说完了，说完了。IID magic circle, oh, my God, the earth is true.",
196399156,276319314.0,555368303.0,11.77.0,TDTech,TDT-MA01,小猿口算,,拍照翻译,其他,2025-09-27 10:01:56,,YY恍恍惚惚u哈哈哈就计划hhhhhhhhhhhhh哭唧唧加班,
196410096,897145193.0,1011587356.0,11.79.0,HONOR,RMO-AN00,小猿搜题,,拍照翻译,其他,2025-09-27 10:45:58,,观光车电话吃吃饱饱嘿嘿还不够好你不好好包个红包v好几年不v超可能BB就回家不敢和女孩女v方大同VC导入菊花哥v动态巨峰万题库v风格厚古薄今加班哦喻初原米好吃怒干活呢将就将就呗u给你换个技工学校石头饼不能急急急急急汉堡包慢慢看吧大雨哟评论看就好好尴尬范德萨秩序部你慢慢,
196412034,313217362.0,1104704564.0,11.79.0,OPPO,PEQM00,小猿口算,,拍照翻译,其他,2025-09-27 10:53:29,, 我找的是不同的，这个不一样，我拍的是不同的。,
196414810,189784601.0,589197111.0,11.77.0,HUAWEI,ELE-AL00,小猿口算,,拍照翻译,其他,2025-09-27 11:04:42,,为什么有很多句子都没翻译？,
196420188,293425621.0,796984443.0,11.77.0,vivo,V2357A,小猿口算,,拍照翻译,其他,2025-09-27 11:27:56,,好快成了我的意思吗？乸孞入了心里不舒服啊你在干嘛呢宝贝儿子了二个小时后面是心非要去哪里玩手机了吧！🍖🍗🍝🍥🍗🍗🍔🍗🍔🍔🍔🍔🍔🍔🍝🍔🍔🍔🍔🍝🍝🍎🍖🍗🍝🌮🍰🍚🌯🍩🍦🍰🍰🍰🍰🍦🍦🍦🍦🍦🍦🍦🍦🍰🍥🍦🍦🍨🍩🍪🍩🍦🍢🍪🍪🍪🍪🍪🍬🍪🥄🚁🛩🛫✈️🛬🚀⛴️🛳🛥✈️🦀😩🍤🦞↖,
196424278,479256453.0,183470162.0,11.79.0,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-09-27 11:46:59,,思敏弟弟哦立即来咯嘛哈哈哈哈我真的好喜欢这个节目的哦我真的是很喜欢这个节目了我看到了这个发布会了吗，我是一个人的人生态度和态度混为一谈，我是一个人的人生态度和态度混为一谈，我是一个人的人生态度和态度混为一谈，我是一个人的人生态度和态度混为一谈，我是一个人的人生态度和态度混为一谈，我是一个人的人生态度和态度混为一谈，我是一个人的人生态度和态度混为一谈，我是一个人的人生态度和态度混为一谈，我是一个人的,
196428974,284736322.0,472655382.0,11.73.0,HUAWEI,BLM-00,小猿口算,,拍照翻译,其他,2025-09-27 12:11:49,,原本人家是正经的目录，你给人家扫成了熊猫等词,
196432634,252371100.0,747955990.0,11.79.0,OPPO,PJB110,小猿口算,,拍照翻译,其他,2025-09-27 12:33:29,,BBSH额不是 EVSVVS中国的光泽V搜索一下，好多个相关的必须必的，好的好的还知道还不准备  ,
196436126,869102501.0,674466436.0,11.80.1,nubia,NX659J,小猿搜题,,拍照翻译,文字识别有误,2025-09-27 12:52:43,,"读的不完整还有不能一排一排的读
",
196442792,222668437.0,424579776.0,11.77.0,HUAWEI,SEA-AL10,小猿口算,,拍照翻译,产品建议,2025-09-27 13:27:54,,为什么会这样？早好几遍了,
196447274,299402230.0,1085791645.0,11.77.0,HUAWEI,ANG-AN00,小猿口算,,拍照翻译,其他,2025-09-27 13:49:55,,什么不能翻译自己写的呢？只能翻译上面的呢，不然人家想翻译自己写的怎么办？我问你，所以我觉得这点有点不好，我觉得应该要把自己写的也要加上去，这样子的话，别人想翻译自己写的就比较好，所以希望多多理解，就是希望把就这一个问题，就是把自己写的翻译上去就行了，可以吧？所以呢，就要把这个自己写的上去和就是我觉得翻译是比较好，就是就翻译，其他都很好，就除了那个，就除了那个中文，如果其他人先翻译中文的话，就没有办,
196447976,875375036.0,202348472.0,11.79.0,vivo,V2244A,小猿搜题,,拍照翻译,文字识别有误,2025-09-27 13:53:07,,翻译出来都是拼音,
196450246,295945064.0,739130455.0,11.77.0,vivo,V2444A,小猿口算,,拍照翻译,翻译不准确,2025-09-27 14:03:09,,翻译不标准一点也不标准,
196461926,281983199.0,1067445716.0,11.77.0,HUAWEI,NCO-AL00,小猿口算,,拍照翻译,其他,2025-09-27 14:53:12,,"You know brothers blue is green yellow breads blue and per is purple yellow brass red is orange red orange ride orange, blue and.Red, brass, yellow, brass, blue is pink.What color is it magical colors",
196462018,218259943.0,276099312.0,11.77.0,Xiaomi,23043RP34C,小猿口算,,拍照翻译,其他,2025-09-27 14:53:33,,我觉得很喜欢，很好,
196466182,70848015.0,365366718.0,11.77.0,HUAWEI,RTE-AL00,小猿口算,,拍照翻译,其他,2025-09-27 15:11:18,,没有翻译出来翻译的是拼音,
196483504,206642915.0,803920432.0,11.77.0,HUAWEI,STK-AL00,小猿口算,,拍照翻译,产品建议,2025-09-27 16:28:24,,刚发货发挥好vb放不放假很方便好好发挥vhbd,
196487316,301862183.0,1087954517.0,11.71.0,vivo,vivo X21A,小猿口算,,拍照翻译,其他,2025-09-27 16:46:10,,不完整有误不标准,
196488170,276281615.0,866092703.0,11.77.0,HONOR,HLK-AL00,小猿口算,,拍照翻译,其他,2025-09-27 16:50:27,,翻译不标准文字识别有误，翻译不完整。,
196496418,297641213.0,1104590578.0,11.77.0,HUAWEI,ABR-AL60,小猿口算,,拍照翻译,其他,2025-09-27 17:30:02,,这个它坏了，你知道吗？我让他翻译之后，他之后是翻译英文的。,
196497808,906194871.0,739498054.0,11.79.0,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-09-27 17:36:29,,"有些英文都没有中文什么意思，啊？
真的
一。有些英文都没有中文。
二。有些都有漏洞。
三。一点点都不好。",
196498432,932688988.0,1107257848.0,11.80.0,EEBBK,S5,小猿搜题,,拍照翻译,翻译不完整,2025-09-27 17:39:30,,故意不给我任务性阅读翻译，是吧！怎么的？旁边那个也没多清楚吧怎么就翻出来了？,
196500394,316239434.0,460028312.0,11.79.0,iPhone,iPad,小猿口算,,拍照翻译,其他,2025-09-27 17:49:12,,的加拿大籍恩的纪念的纪念得年迪士尼迪恩爹记得你的孽,
196504260,299543207.0,374634528.0,11.79.0,HONOR,ANN-AN00,小猿口算,,拍照翻译,翻译不完整,2025-09-27 18:09:57,,我那么多，单词你就翻译了两个,
196504642,253579427.0,571766365.0,11.77.0,HUAWEI,BTK-W00,小猿口算,,拍照翻译,翻译不完整,2025-09-27 18:11:54,,※X4PSTnK336PT1nT※,
196511006,257192537.0,73670552.0,11.77.0,HUAWEI,ANG-AN00,小猿口算,,拍照翻译,其他,2025-09-27 18:43:46,,为什么我们就不能读在手机上,
196512882,914243095.0,668423132.0,11.79.0,iPhone,iPhone,小猿搜题,,拍照翻译,其他,2025-09-27 18:52:48,,The only thing 在哪里？,
196513708,312205140.0,1100602686.0,11.77.0,HUAWEI,ANA-AN00,小猿口算,,拍照翻译,翻译不准确,2025-09-27 18:56:51,,文字识别有误，翻译不完整,
196513848,291518789.0,736435324.0,11.79.0,OPPO,PFJM10,小猿口算,,拍照翻译,产品建议,2025-09-27 18:57:34,,扫描能不能快一点？,
196514858,283960273.0,1069401267.0,11.77.0,vivo,V1938CT,小猿口算,,拍照翻译,翻译不完整,2025-09-27 19:02:16,,有好几个都是因文。,
196515696,112670949.0,255309346.0,11.63.2,OPPO,PEAM00,小猿口算,,拍照翻译,产品建议,2025-09-27 19:06:13,,翻译课文不翻译别的。,
196515956,913811818.0,48880493.0,11.79.0,iPhone,iPhone,小猿搜题,,拍照翻译,翻译不准确,2025-09-27 19:07:23,,不是翻译我想翻译的,
196519684,256435648.0,111029192.0,11.77.0,OPPO,PCAM10,小猿口算,,拍照翻译,翻译不准确,2025-09-27 19:24:40,,有些句子为什么不翻译，你们可不可以工作啊，不可以就滚蛋，别干了,
196523528,301703168.0,535686242.0,11.77.0,HUAWEI,BTKR-W00,小猿口算,,拍照翻译,产品建议,2025-09-27 19:41:22,,发不出乖乖的跟和复古除非他也愈发脱衣服干活吃饭合格后发个还差个超级工厂,
196526444,312877576.0,1012059899.0,11.77.0,vivo,V2241A,小猿口算,,拍照翻译,产品建议,2025-09-27 19:53:25,,绿劲大棉花被迫起床啊,
196526674,248218594.0,412368846.0,11.77.0,Redmi,24117RK2CC,小猿口算,,拍照翻译,产品建议,2025-09-27 19:54:34,,希望你们可以日益完善,
196527386,295775237.0,486950784.0,11.73.0,YOUXUEPAI,Umix6,小猿口算,,拍照翻译,翻译不完整,2025-09-27 19:57:25,,怎么回事？词组一个都没翻，过分了,
196529384,221593941.0,706479641.0,11.77.0,OPPO,PEAM00,小猿口算,,拍照翻译,其他,2025-09-27 20:06:06,,可以一句一句的说吗,
196534158,261277541.0,679451772.0,11.77.0,OZING,ES300,小猿口算,,拍照翻译,翻译不准确,2025-09-27 20:25:27,,发音不对像乱说话。,
196544958,302890443.0,1078708089.0,11.77.0,HUAWEI,BLK-AL80,小猿口算,,拍照翻译,其他,2025-09-27 21:14:10,,希望可以发音读准一点或者是点开哪个单词可以拼写。,
196547942,315197560.0,746730468.0,11.77.0,Android,Readboy_C12,小猿口算,,拍照翻译,其他,2025-09-27 21:29:59,,我是六年级外有学到那么高级的,
196552154,934033178.0,668856454.0,11.78.1,malata,M3,小猿搜题,,拍照翻译,翻译不准确,2025-09-27 21:56:16,,你们当我是傻子吗。翻译出来是拼音什么意思？,
